cat_level1,cat_level2,cat_level3,brand_name,company_name,company_intro,renqi,diqu
配饰,配饰,时尚饰品,维娜斯,义乌维娜斯饰品有限公司,"维娜斯理念：始终对质量负责　　永远让客户满意 　义乌市维娜斯饰品厂,原义乌市旺星饰品有限公司,位于城青口工业区总占地面积20000多平方米。公司资金雄厚、设备齐全、拥有经验丰富的...详情>>",64,浙江
配饰,配饰,时尚饰品,小雁子,浙江小雁子饰品有限公司,2002.8.1小雁子饰品企业创建于浙江义乌，经多年发展，已经成为一家集饰品设计开发、生产、销售为一体的综合性企业。    2007.5月建立湖南岳阳成立“岳阳小雁子饰品厂”专业生产树脂水...详情>>,51,浙江
配饰,配饰,时尚饰品,唐柠,义乌唐柠饰品有限公司,唐柠饰品犹如一颗孕育了十年的珍珠，璀璨面世。唐柠饰品专注于合金首饰的设计，加工与销售，为满足设计，加工工艺等的需求，于1994年、2008年分别在浙江义乌、广东投资了加工基地。义...详情>>,50,浙江
配饰,配饰,时尚饰品,旭平,广州旭平珠宝首饰有限公司,旭平饰品起于1991年，是集生产、销售为一体的专业饰品生产企业，生产并经销到国内外的二千多种饰品产品，涵盖了所有仿真饰品的品种，其特点是产品齐全，款式时尚、品质优秀、服务高效...详情>>,68,广东广州
配饰,配饰,时尚饰品,卡利雅,浙江美联工贸有限公司,美联工贸有限公司位临中国最大的小商品城-义乌市稠城工业区，总占地面积30000多平方米。公司资金雄厚、设备齐全、拥有经验丰富的各类技术人员和完善的管理体系。　　　　本公司的产品...详情>>,59,浙江金华
配饰,配饰,时尚饰品,丽莎,义乌市丽莎饰品有限公司,丽莎饰品坐落于有“经济半小时”之称的国际小商品城之都---中国义乌。是家集自主设计，开发，生产及销售为一体的专业饰品生产型企业。    公司自2001年创建以来凭借“以人为本”的管...详情>>,43,浙江
配饰,配饰,时尚饰品,蝶秀,义乌市蝶秀饰品有限公司,义乌市蝶秀饰品有限公司座落在中国小商品城----浙江省义乌市，是一家集饰品开发、生产销售于一体的的综合性企业。 　　本公司已推出“蝶秀”品牌，开发制造合金、爪链、手工三大系列...详情>>,46,浙江金华
配饰,配饰,时尚饰品,蒂贝比,义乌市蒂贝比首饰有限公司,"蒂贝比时尚首饰制品厂位于国际商贸城——义乌,是一家自研开发、生产、销售为一条龙的专业制造饰品生产产商，所生产的产品款式新颖、品种齐全、价格合理，自创建以来深受世界各国客商...详情>>",48,浙江金华
配饰,配饰,时尚饰品,佳多美,义乌市佳多美饰品有限公司,义乌市佳多美饰品有限公司是一家专业研发生产各种饰品和饰品配件的综合性公司，座落于义乌国际商贸城东侧，是一家专业从事“饰品”的生产厂家。长期以合金、爪链、发饰、铜银等内销至...详情>>,45,浙江金华
配饰,配饰,时尚饰品,知行堂,潍坊知行堂文化创意有限公司,"“知行堂”它不止是一个品牌，更是一种文化的诞生,它能收纳您的心境，净华您的心灵，提升您的追求，它精工、高定、经典、专注、它用心做更美的珠子，所以“它”实属难得！　　知行堂...详情>>",46,山东潍坊
配饰,配饰,黄金珠宝,卓黛菲翠钻,英国卓黛菲珠宝集团（香港）发展有限公司,英国卓黛菲翠钻是世界著名珠宝品牌，起源于十九世纪中期。其创始人卓黛菲·乔治先生（1815-1897）。1836年拜师于英国著名的首饰制作名匠拜缔尔·约翰先生名下，潜心研习首饰...详情>>,31,甘肃兰州
配饰,配饰,黄金珠宝,SUNBIT尚碧玺,深圳尚碧玺珠宝有限公司,源自巴西的SUNBIT(尚碧玺)珠宝，带着浓郁的巴西风情和精湛的德国技艺漂洋过海来到中国，将优雅浪漫的巴西风情和睿智诗情的东方神韵相结合，加上精湛的德国制作工艺，铸就了SUNBIT(尚...详情>>,34,陕西西安
配饰,配饰,黄金珠宝,Classic Pearl尚南珠,广西尚南珠珠宝运营中心,"Classic Pearl（尚南珠）是一家总部设在新西兰的大型珠宝集团。品牌创始人MR. LEE从事珍珠行业三十余年,集团目前在新西兰拥有三个大型珍珠养殖基地，并与澳大利亚、大溪地、印尼、菲...详情>>",44,广西壮族南宁
配饰,配饰,黄金珠宝,金盛元,金盛元珠宝有限公司,金盛元珠宝有限公司，是一家集设计、销售于一体的珠宝首饰企业， 公司凭借先进的设备，雄厚的技术实力；丰富且新颖的产品使“金盛元”的品牌在我国珠宝市场广受欢迎。多年来，公司致...详情>>,90,江苏连云港
配饰,配饰,黄金珠宝,幸运湾,东方脉动（北京）国际珠宝玉石有限公司,东方脉动（北京）国际珠宝玉石有限公司位于北京市朝阳区华威桥南联合国际大厦，这里地处北京最繁华的国茂CBD商务核心区南侧，与首都图书馆、北京古玩城、天涯古玩城等毗邻而居，位置...详情>>,60,北京朝阳区
配饰,配饰,手表,宝珏表,深圳市中瑞宝珏腕表有限公司,宝珏腕表，100%原创设计腕表品牌。它凭借独一无二的设计理念，将博大精深的中华文化与精湛制表技艺完美结合，开辟出令人耳目一新的“文化腕表”新天地。在这里，每一款腕表都具有浓厚...详情>>,109,北京朝阳区
配饰,配饰,黄金珠宝,琉璃工房,上海琉璃工房琉璃艺术品有限公司,因为对人生信念的执着，对民族艺术文化的挚爱；即使热情曾经重挫，梦想依然炽热；琉璃工房十八年走到今天，成就中国琉璃新世纪，在世界琉璃艺术占有一席之地让我们共同努力要中国琉璃...详情>>,3万,上海闵行区
配饰,配饰,时尚饰品,祥狮,江苏祥狮艺术制品有限公司,江苏祥狮艺术制品有限公司的前身是温州祥狮装饰制品有限公司，该公司系台商独资、专业从事铜雕、仿寿山石石雕及其它礼品生产的企业。公司于2009年8月搬迁至江苏省江阴市高新园区澄山...详情>>,48,江苏
配饰,配饰,时尚饰品,天之娇,深圳市天之娇水晶艺术品有限公司,深圳市天之娇水晶艺术品有限公司成立于2003年至今也有十一年之久，主要经营生产水晶，玉石，琉璃，合金商务礼品及各类家居用品摆件。拥有完备的礼品设计、工程工模、压铸制造、打磨砂...详情>>,38,广东深圳
配饰,配饰,时尚饰品,方亚艺术瓷,饶平县顺晖陶瓷有限公司,在2000年，顺晖公司凝结之前的经营心血，与意大利知名礼品公司La Mart合作，共同创建Function Art，方亚艺术瓷品牌。方亚艺术瓷旗下拥有独立的设计开发团队，专注于制作精良的纯手工...详情>>,54,广东广州
配饰,配饰,时尚饰品,婷婷,上虞婷婷伞业有限公司,上虞市崧厦镇婷婷制伞厂坐落于杭甬高速上虞东关道口，虞北开发区，——（中国伞城）崧厦工业园区。本公司创建于2010年。是一家以太阳伞，晴雨伞，广告伞，礼品伞为主导，集销售、生产...详情>>,52,浙江绍兴
配饰,配饰,手表,朗玛,深圳市展辉表业有限公司,时间　　过去了，不管喜乐，都是一种美好的回忆；　　时间　　正在走，我们将创造不一样的自己　　时间　　在未来，计划明天，实现自己的追求　　掌控自己的时间，　　是一种良好的生...详情>>,115,广东深圳
配饰,配饰,手表,天忆表,深圳市展辉表业有限公司,天忆表是香港天忆钟表国际有限公司旗下一大品牌，天忆表是以时尚、潮流、超前的设计理念加以精良的品质，卓越的性能，及豪华、尊贵、优雅于一体而闻名于世。　　香港天忆钟表国际有限...详情>>,112,广东深圳
配饰,配饰,黄金珠宝,AFECTO,广州爱菲图珠宝有限公司,2010年，爱菲图珠宝于广州创立，公司位于亚洲珠宝首饰加工基地的广州市番禺区首饰生产旗舰基地，作为一家集设计、生产为一体并拥有新型CNC技术的珠宝首饰制造企业，拥有600多名员工的...详情>>,77,广东深圳
配饰,配饰,黄金珠宝,爱乐福,广州市港福贸易有限公司,公司成立于2014年，是香港[爱乐福]品牌在国内的推广运营商。业务范围涵盖黄金、铂金、K金、钻石、珠宝镶嵌等各类首饰的批发和销售。[爱乐福]是香港公司[中国珠宝香港有限公司/1896年...详情>>,53,广东广州
配饰,配饰,黄金珠宝,品艺珠宝,广州市品艺珠宝有限公司,广州市品艺珠宝有限公司总部就坐落于广州番禺区大罗塘，是世界最大的珠宝首饰研发生产基地之一，我们是专业从事K金、925银饰及其它珠宝饰品的生产、加工、批发及进出口业务的大型珠宝...详情>>,60,广东广州
配饰,配饰,黄金珠宝,lovem,上海爱我珠宝有限公司,上海爱我珠宝有限公司，是一家专门从事钻石饰品设计、加工和销售的公司，公司产品采用欧洲的钻石切割技术和国内顶级的镶嵌工艺，钻石璀璨、设计新颖。公司将中国的传统文化与现代科技...详情>>,31,山东济南
配饰,配饰,服饰配饰,海瑞斯,内蒙古洪业羊绒制品有限公司,公司涉足多元化产业，于2011年成立内蒙古洪业羊绒制品有限公司，注册资金300万元。工厂坐落于塞外名城内蒙古呼和浩特市玉泉区裕隆工业园区C区5号，从事羊绒、羊毛围巾、披肩、毯子等...详情>>,41,内蒙古呼和浩特
配饰,配饰,黄金珠宝,安华珠宝,十堰市安华绿松石珠宝有限责任公司,安华中国湖北绿松石行总部位于以“绿松石之乡”著称的湖北省竹山县，作为中国湖北省享予盛名的绿松石加工出口公司，凭借天时地利，形成了集开采、生产、加工等的一条龙服务。我司以加...详情>>,29,湖北十堰
配饰,配饰,黄金珠宝,握拉菲,北京握拉菲首饰有限公司,北京握拉菲首饰有限公司是隶属于北京工美集团有限责任公司的国有企业，北京市著名商标企业。主营奖章、奖牌、纪念币、锗银首饰、金银条、金银币、金银摆件等贵金属文化创意产品的研发...详情>>,46,北京朝阳区
配饰,配饰,黄金珠宝,优悦丽生,优悦丽生珠宝（深圳）有限公司,麗生珠寶有限公司，始創於 1986 年，是香港一間具信譽及實力的珠寶製造及出口商。過去三十年，麗生致力為香港及全球客戶提供專業優質的珠寶設計製作及鑲嵌服務。匠心獨運的工藝、專業...详情>>,116,广东深圳
配饰,配饰,服饰配饰,GSG,粤鑫（无锡）服饰有限公司,GSG来自莫斯科，起源于1998年。GSG用她特有的语言在传达一种精神：用自在和优雅的姿态去面对平淡或多变的生活，在自由、灵动、力量的意志中自在的飞翔。	品牌理念；	用灵动和艺术去呈...详情>>,71,江苏无锡
配饰,配饰,黄金珠宝,万珊珠宝,五福万珊珠宝有限公司,五福万珊珠宝有限公司成立于2006年，是一家专业生产、批发和零售为一体的实业公司，并成功注册“万珊珠宝”商标，以保障企业的长远稳健发展。公司产品不断推陈出新，并在广大客户的大...详情>>,62,广东深圳
配饰,配饰,服饰配饰,羚羊早安,合肥微澜服饰有限公司,羚羊早安，中国互联网围巾品牌。　　广袤的非洲草原上，每当太阳从地平线升起，羚羊便开始一天的奔跑。羚羊，敏捷执着的精灵，不论面对陡峭山崖，或是狮子追逐，都只保持单纯的执着，...详情>>,52,安徽合肥
配饰,配饰,服饰配饰,玛格丽特,雳峰服饰(上海)有限公司,经过几代人的勤勤恳恳的努力付出，2003年Allegra Mitchell小姐遗传了其祖母设计的天赋，给新时代的“Margaret Mitchell”赋予了经典和时尚的完美结合，其专门店更是遍布英国和法国各...详情>>,130,上海黄浦区
配饰,配饰,服饰配饰,Aneris,中山蜜拉服饰有限公司,Aneris是蜜拉旗下的定制配饰品牌，设计师化身瑞提斯星球上几个充满幻想的手工匠，将天马行空的想象如魔法般变成一件件充满奇趣的小礼品，为每个希望邂逅美好事物的女孩，送上祝福。...详情>>,101,广东
配饰,配饰,时尚饰品,LEFTLOVE遇上左爱,遇上左爱饰品有限公司,遇上左爱品牌是香港资春堂集团有限公司旗下品牌之一，2015年成立之后专注于配饰领域，以围巾为主，涵盖首饰、帽子、内衣等时尚精品。秉承左爱：发现美，遇见美的精神注入品牌，同步国...详情>>,84,广西壮族南宁
配饰,配饰,眼镜,YEIN魅影,上海寰恩实业有限公司,魅影（YEIN）以无框镜架为主体，采用欧美最新配镜设备及特殊的制作工艺，突破了无框产品在质量及安全性方面的隐患，贴合亚洲人脸型的镜架，多棱度镜面，多种颜色的镜片以供您选择，结...详情>>,292,上海
配饰,配饰,手表,CUPID丘比特,上海平凡眼镜有限公司,相传奥林匹斯山的众神中，最叫人无可奈何的，就是小爱神丘比特（CUPID）。丘比特一直被人们喻为爱情的象征，相传他有头非常美丽的金发，雪白娇嫩的脸蛋，还有一对可以自由自在飞翔的...详情>>,144,江苏
配饰,配饰,手表,孔雀表,辽宁孔雀表业有限公司,PEACOCK孔雀表，创立于1957年辽宁丹东。依山傍水的优美环境和得天独厚的地理优势，使丹东这座城市拥有东方瑞士的美誉，与此同时亦成就了孔雀品牌精纯的制表专长。曾经风靡的孔雀表，...详情>>,85,辽宁丹东
配饰,配饰,时尚饰品,INLOVE,深圳市菲蔓珠宝有限公司,LOVES GIFT. 爱的礼物。INLOVE（因爱）轻奢时尚珠宝品牌，由旗下韩国设计师团队原创设计，采用精致的韩国工艺制造。针对新时代女性对时尚和生活品质的追求，INLOVE 推出9K/10K/14K/18...详情>>,232,广东深圳
配饰,配饰,时尚饰品,EMERA,青岛伊美世纪服饰有限公司,品牌宗旨：知性优雅的精饰文化&middot;让女人更爱自己品牌简介：EMERA爱莫若是来自意大利伊美行国际集团的一个饰品品牌。自2006年进入中国市场以来，通过我们充满活力自信的“魅...详情>>,8193,山东青岛
配饰,配饰,服饰配饰,晶美,义乌市晶美饰品有限公司,"晶美成立于1995年,是一家集设计、制造、销售、服务于一体的金属饰品生产企业, 系中国五金制品协会会员单位、浙江省饰品电镀行业协会理事单位,从2001年至今一直被评为“重合同，守信誉...详情>>",68,浙江金华
配饰,配饰,时尚饰品,千古意,保定市千古意饰品设计有限公司,千古意饰品有限公司是一家集设计、开发、生产加工、营销一体化的企业。承接国内外订单和来样加工，做到物美价廉与时尚个性的兼顾。公司的规模逐渐扩大，并形成了有着专业生产加工和销...详情>>,51,河北保定
配饰,配饰,服饰配饰,CICI CHEUNG熙上,广州雨禾服饰有限公司,"CICI CHEUNG熙上配饰品牌：""CICI CHEUNG 熙上"" 是由毕业于意大利米兰马兰戈尼时装学院（ISTITUTO MARANGONI）时装配饰设计硕士的中国设计师蒋熙，于意大利米兰注册，是以设...详情>>",220,广东广州
配饰,配饰,黄金珠宝,张瑞福,张瑞福珠宝有限公司,1.一流的产品生产线和产品设计团队　　张瑞福珠宝产品以精湛的传统手工工艺与现代高科技完美结合，创造出最为经典的珠宝作品，以其优质的品质、时尚独特的设计、精湛的制造工艺、以及...详情>>,55,湖南长沙
配饰,配饰,时尚饰品,示单,重庆示单珠宝有限公司,示单手工首饰【SHOWZEN】成立于2010年12月，刚毕业于设计专业的lacy and Jutier 是示单原创佛珠首饰品牌的创始人，示单也同时作为了两人爱情走在一起的一个结晶。不久后90后设计师cac...详情>>,64,重庆江北区
配饰,配饰,黄金珠宝,GEM DANCE简丹,深圳市简丹珠宝有限公司,GEM DANCE简丹致力于打造高端银镶施华洛世奇首饰领导品牌，凭着独有的设计、纯正的品质、年轻活泼、经典优雅与独特前卫的款式、平民的价格受到消费者的喜爱，励志让每一位喜欢彩色，...详情>>,88,广东深圳
配饰,配饰,黄金珠宝,东吴黄金,苏州东吴黄金有限公司,水亭小，浮萍破处，帘花檐影颠倒。纶巾羽扇，困卧北窗清晓，屏里吴山梦自到。——周邦彦《隔浦莲》　　作为中国百戏鼻祖的昆曲，始于江苏。从字正腔圆的咿呀诺吁伊始，这般娓糯之音即...详情>>,119,江苏苏州
配饰,配饰,黄金珠宝,名汇珠宝,名汇珠宝金行（名汇珠宝）,"名汇珠宝位于晋江青阳泉安中路华星楼的名汇珠宝金行,以其精湛的工艺独特的设计风格在行业内享誉盛名,更因其是历经三代的老招牌而赢得广大顾客的信赖和青睐。　　名汇珠宝金行,前身为...详情>>",88,福建泉州
配饰,配饰,黄金珠宝,佳名珠宝,云南佳名珠宝设计有限公司,云南佳名珠宝设计有限公司正式成立于2009年4月，并于同年荣获昆明市“珠宝行业知名商标”、“全国质量诚信AAAA级品牌企业”两项殊荣。佳名珠宝现为云南省民营科技实业家协会理事单位...详情>>,93,云南昆明
配饰,配饰,黄金珠宝,佩佳,常德市佩佳珠宝有限公司,"70年代初，东方红一号遨游太空拉开了中国人征服太空的帷幕。仰望星空，在银河中寻觅中国卫星的轨迹，聆听""东方红乐曲""成为那火红年代里的浪漫往事，东方红一号的升空对于增...详情>>",82,湖南常德
配饰,配饰,黄金珠宝,钻佳,钻佳珠宝首饰有限公司,钻佳珠宝专注钻石首饰设计制作逾10年，是一家集设计、开发、加工、销售、服务于一体的钻石首饰及裸钻的本地知名名牌，公司产品远销欧洲东南亚及中东地区，在世界各大珠宝首饰展览中获...详情>>,61,广东广州
配饰,配饰,黄金珠宝,佳珀隆,香港佳珀隆珠宝（集团）有限公司,香港佳珀隆珠宝（集团）有限公司是一家集翡翠玉器、纯银饰品、黄金钻石、首饰器材、包装材料、翡翠矿山开采、加工生产、珠宝文化研究、加盟连锁、批发、零售为一体的大型国际化、现代...详情>>,48,云南昆明
配饰,配饰,黄金珠宝,佳得派,北京佳得派珠宝首饰有限公司,北京佳得派珠宝首饰有限公司（下简称为“佳得派”或“公司”），创建于2008年，前身为艺兰珠宝精工部，2012年在北京注册成立，从而拥有了独立法人资格。是一家集工艺金品、首饰研发、...详情>>,54,北京顺义区
配饰,配饰,时尚饰品,怡朵,山西怡朵珠宝有限公司,山西怡朵珠宝注册于香港，是一家专门为90后年轻貌美，活力清纯的女性量身定制，佩戴饰品的专业性珠宝公司。 公司 产品以钻石、彩金、金石镶嵌等年轻女性喜闻乐见的饰品为核心产品。款...详情>>,48,山西忻州
配饰,配饰,黄金珠宝,世纪翡缘,北京世纪翡缘珠宝,世纪翡缘珠宝，是唯一一家在巨龙古玩城会展中心展示的缅甸翡翠名优产品的著名珠宝企业。世纪翡缘珠宝长期以来，秉承“做人如玉，做事如玉”。公司精神——做人如玉  做事如玉大美而谦...详情>>,54,北京昌平区
配饰,配饰,黄金珠宝,蒂泰尼,桐乡蒂泰尼珠宝有限公司,“昆雅”：意为神秘，魔幻世界里寓意高等级精灵。　　“蒂泰尼”：借鉴于世界文学巨匠莎士比亚原著《仲夏之夜》里的美丽精灵“蒂泰尼娅”的名字。　　意为：群星中最耀眼的一颗。　　...详情>>,63,浙江嘉兴
配饰,配饰,黄金珠宝,欧顺,深圳欧顺珠宝有限公司,自1981年以来，Marie Balan便以精湛的K金工艺与个性独立的产品设计，成为全球时尚珠宝的潮流风向标。　　1981年著名珠宝设计师Marie与Balan在世界时尚之都——法国巴黎共同创建了Mari...详情>>,89,广东深圳
配饰,配饰,服饰配饰,BAILEWE百乐围,上海畅帛贸易有限公司,上海畅帛贸易有限公司，BAILEWEI的产品包括时装、太阳镜、手表、丝巾、手套等，中文译作百乐围。BAILEWEI品牌产品一向以时尚、潮流、性感而闻名于世，成为的普片大众的消费宠儿，一向...详情>>,153,上海长宁区
配饰,配饰,服饰配饰,B&BALOS;,上海畅帛贸易有限公司,上海畅帛贸易有限公司创立于2002年，并同时注册了“B&BALOS”品牌，是一家集研究、设计、生产、销售于一体的时尚围巾企业。畅帛公司工厂总用地面积五十亩，厂房占地20000平方米，...详情>>,125,上海长宁区
配饰,配饰,时尚饰品,langtong朗同,厦门朗同饰品有限公司,厦门朗同饰品有限公司是一家专业从事时尚饰品开发、设计、生产、代工、销售于一体的公司。专业生产铜、925银、不锈钢、合金等材质的项链、手链、戒指、耳环、头饰，品种多样，款式精...详情>>,131,福建厦门
配饰,配饰,服饰配饰,Emvesion,北京壹美唯尚服装有限公司,北京Emvesion服装有限公司是一家专业为国内一线品牌设计和生产围巾、披肩配件的贸易企业。公司推崇以时尚、个性、优雅为设计理念，擅长羊绒、羊毛、丝绸及其它高端面料的服装产品开发...详情>>,129,北京
配饰,配饰,时尚饰品,iRing(艾伦),深圳市艾伦珠宝有限公司,iRing(艾伦)珠宝是首创“珠宝管家”的全程服务型公司，秉承着诚信、执着、进取的专业精神，使iRing以创新的践行者身姿，向客户承诺出至真、至纯、至尚的品质，树立珠宝业界的典范形象...详情>>,91,广东深圳
配饰,配饰,服饰配饰,SanitBolin水宝莲,南通波茜屋服饰有限公司,南通波茜屋服饰有限公司是集帽子、围脖、耳套、服装等产品专业生产于一体，拥有完整、科学的质量管理体系。并推出我们的新理念-以现货为主，为广大客户减轻压力。南通波茜屋服饰有限...详情>>,103,江苏南通
配饰,配饰,服饰配饰,南新织,苏州桑友新织商贸有限公司,苏州桑友新织商贸有限公司 简介：我们尊崇“踏实、拼搏、责任”的企业精神，并以诚信、共赢、开创经营理念，创造良好的办公环境，以全新的管理模式，完善的技术，周到的服务，卓越的...详情>>,168,江苏苏州
配饰,配饰,时尚饰品,哎呀呀AIYAYA,广东哎呀呀饰品连锁股份有限公司,“哎呀呀”品牌创立于2004年，2009年正式成立哎呀呀饰品连锁股份有限公司，注册资本7500万元(饰品行业注册资本最高的企业)。多年来，哎呀呀秉承“平价、时尚、热情、欢乐”的经营理念...详情>>,603,广东广州
配饰,配饰,黄金珠宝,爱迪尔,深圳市爱迪尔珠宝股份有限公司,深圳市爱迪尔珠宝首饰有限公司成立于2001年8月，全面负责“爱迪尔珠宝”品牌在中国大陆的塑造。在坚持“做实”和“造势”“两手抓，两手都要硬”以及 “以成就加盟伙伴为工作重心” ...详情>>,9689,广东深圳
配饰,配饰,时尚饰品,YIBOYO,上海YIBOYO韩国头饰有限公司,YIBOYO优势[一] 产品全部确保韩国原产，紧随时尚最前沿潮流。[二] 最创意的构思、最时尚的商品、最低的价格、最优良的品质、最热情的服务。YIBOYO韩国饰品最大的特点是随意与浪漫，其...详情>>,7683,上海松江区
配饰,配饰,服饰配饰,南新织,苏州桑友新织商贸有限公司,苏州桑友新织商贸有限公司 简介：我们尊崇“踏实、拼搏、责任”的企业精神，并以诚信、共赢、开创经营理念，创造良好的办公环境，以全新的管理模式，完善的技术，周到的服务，卓越的...详情>>,168,江苏苏州
配饰,配饰,时尚饰品,哎呀呀AIYAYA,广东哎呀呀饰品连锁股份有限公司,“哎呀呀”品牌创立于2004年，2009年正式成立哎呀呀饰品连锁股份有限公司，注册资本7500万元(饰品行业注册资本最高的企业)。多年来，哎呀呀秉承“平价、时尚、热情、欢乐”的经营理念...详情>>,603,广东广州
配饰,配饰,黄金珠宝,爱迪尔,深圳市爱迪尔珠宝股份有限公司,深圳市爱迪尔珠宝首饰有限公司成立于2001年8月，全面负责“爱迪尔珠宝”品牌在中国大陆的塑造。在坚持“做实”和“造势”“两手抓，两手都要硬”以及 “以成就加盟伙伴为工作重心” ...详情>>,9689,广东深圳
配饰,配饰,时尚饰品,YIBOYO,上海YIBOYO韩国头饰有限公司,YIBOYO优势[一] 产品全部确保韩国原产，紧随时尚最前沿潮流。[二] 最创意的构思、最时尚的商品、最低的价格、最优良的品质、最热情的服务。YIBOYO韩国饰品最大的特点是随意与浪漫，其...详情>>,7689,上海松江区
配饰,配饰,手表,Rossini罗西尼,珠海罗西尼表业有限公司,"罗西尼 Rossini       从1996年到2000年，连续五年“罗西尼”表作为国内唯一的手表参展商，在瑞士巴塞尔国际钟表博览会倍受世人瞩目,曾以一块380美元的黑色镀钛石英表创造了中国手表...详情>>",185,广东珠海
配饰,配饰,手表,TITONI梅花,香港梅花表有限公司上海代表处,TITONI梅花手表品牌：自1919年成立以来，梅花Titoni表厂就专注于生产自动机械表，是现今极少有的独立家族制表企业之一。梅花表厂座落于瑞士钟表制造业中心的格林肯，至今仍然由创立人...详情>>,358,上海黄浦区
配饰,配饰,手表,天王表,天王电子（深圳）有限公司,天王表手表品牌： “天王表”是香港时计宝集团旗下的腕表品牌，采用皇冠造型作为品牌标志，经过二十多年的发展，现已成为国内腕表行业的著名品牌，并连续四年被国内贸易部、中国电子...详情>>,381,广东深圳
配饰,配饰,手表,依波,依波精品（深圳）有限公司,依波精品公司系香港上市公司（0256）中国海淀集团旗下，专业设计、制造、营销品牌手表、贵金属饰品和精制品的企业。　　依波下设依波企业技术中心、依波精品(深圳)有限公司、深圳帕玛...详情>>,2678,广东
配饰,配饰,时尚饰品,SU素,上海素原首饰有限公司,SU素银饰品牌：   SU素是享誉国际的高端银饰设计品牌，由国内著名设计师张沙娃（Sava）和方海燕（Ula）2005年创立于上海。以富有东方情感的银为载体，尊重“灵于心&middot;素于形...详情>>,1.4万,上海黄浦区
配饰,配饰,时尚饰品,Puretre,上海慕可伊商贸有限公司,MUK旗下品牌Puretre饰品配饰品牌：提供与客人相衬的“心爱饰品”让所有女性绽放璀璨容颜。1966年，Mukai公司成立于日本本州富士山下的静冈市（距离首都东京150公里）。经过四十余年的...详情>>,320,上海静安区
配饰,配饰,时尚饰品,vivitix,三丽鸥上海国际贸易有限公司,Sanrio VIVITIX品牌介绍：三丽鸥（Sanrio ）于1960年由Tsuji 先生一手创办，总部设于日本东京，到2005年为止，在日本有1530多家店铺，店铺形式包括直营店、百货商店及商场超市的专柜...详情>>,1985,上海徐汇区
配饰,配饰,服饰配饰,CRUCIANI,皆柏贸易（杭州）有限公司,CRUCIANI是意大利高级针织品牌，具有卓越的设计、色彩、工匠以及可靠的技术。工匠们将创造的热情、风格、编织等研究开发成果，注入到每一件产品里面。这些知识与技术来自Perugia 的Um...详情>>,414,浙江杭州
配饰,配饰,眼镜,溥仪眼镜,溥仪眼镜有限公司,溥仪眼镜于2001年创立，为香港首间眼镜零售商开拓高级眼镜市场，在业界一直稳坐领导者地位，目前分店遍布香港、北京、上海及大中华地区多个主要城市。 集团提供殷勤专业的服务与优质...详情>>,6308,北京朝阳区
配饰,配饰,黄金珠宝,海知纳,上海菲亚非服饰有限公司,海知纳是菲亚非旗下的珠宝品牌。寸尊福，字如东，号海亭， 云南永昌府腾越厅和顺乡黄果树人生于1855年，卒于1929年，享年74岁。中国近代翡翠大王，著名革命先驱，教育家。“中国翡翠...详情>>,103,北京朝阳区
配饰,配饰,黄金珠宝,edward chiu,香港玉石珠宝世家创立,"赵中良生於一个香港玉石珠宝世家,创立了赵中良珠宝艺术品牌， 品牌以非凡的创意和完美的工艺创制出许多精美绝伦，无可比拟的旷世杰作， 光辉洒落至全球各地，为艺术博物馆，收藏家和...详情>>",87,香港
配饰,配饰,服饰配饰,meet knits织遇,上海织遇织品有限公司,"“meet knits织遇”专注于针织创意与针织跨界应用。 整体设计风格温暖,感性,实用,坚持织物与人的身心灵,织物与自然万物的链接主题。织遇的受众是那些内心温暖,热爱生活和生命的人儿,...详情>>",203,上海闵行区
配饰,配饰,服饰配饰,tangsi棠丝,杭州伊唯铭铭服饰有限公司,“棠丝tangsi”取名《唐诗》的谐音品牌内涵：　　诠释棠丝tangsi与唐诗的同源文化，将中国古老的丝绸文化与唐诗为代表的人文情怀和谐融合相得益彰。　　由杭州伊唯铭铭服饰有限公司创...详情>>,105,浙江杭州
配饰,配饰,黄金珠宝,福麒首饰fuqi,深圳市福麒珠宝首饰有限公司,深圳市福麒珠宝首饰有限公司位于深圳市罗湖区翠竹北路石化工业区内，系美国纳斯达克主板上市公司福麒国际有限公司的全资子公司。公司成立于2001年，经营范围涵盖黄金、铂金、K金、钻...详情>>,2870,广东深圳
配饰,配饰,黄金珠宝,国富黄金,深圳市富理实业有限公司,"深圳市富理实业有限公司是一家集设计、生产和销售贵金属制品、珠宝首饰、工艺礼品于一体的股份制企业。公司总部位于深圳市福田区，生产基地设在深圳和东莞,并在香港、中东、北美、欧...详情>>",109,广东深圳
配饰,配饰,手表,宝齐莱Carl F. Bucherer,瑞士宝齐来集团,企业家必须有高瞻远瞩、打破常规的勇气，绝不随波逐流，宝齐莱创办人卡尔弗里德里希宝齐莱 Carl Friedrich Bucherer 可谓个中典范：他创意无限，对钟表工艺有无比热诚，1888 年于瑞士...详情>>,901,
配饰,配饰,黄金珠宝,国富黄金,深圳市富理实业有限公司,"深圳市富理实业有限公司是一家集设计、生产和销售贵金属制品、珠宝首饰、工艺礼品于一体的股份制企业。公司总部位于深圳市福田区，生产基地设在深圳和东莞,并在香港、中东、北美、欧...详情>>",109,广东深圳
