goods_id,newin_date
1GY4030750010,11-7
1GY4030750090,11-7
1GY4062140090,11-7
1GY4071580090,11-7
1GY4071580133,11-7
1GY4072920620,11-7
1GY4081080090,11-7
1GY4081280620,11-7
1GY4330940090,11-7
1GY4341730090,11-7
1GY4341730590,11-7
1GZ3060540650,11-7
1GZ3060570090,11-7
1GZ3060570650,11-7
1GZ3080560090,11-7
1GZ3080590133,11-7
1GZ3080590690,11-7
1GZ3080620090,11-7
1GZ3080620133,11-7
1GZ3080620620,11-7
1GZ3080630090,11-7
1GZ3080630180,11-7
1GH3036420130,11-7
1GH3036480530,11-7
