cat1_name,cat2_name,goods_name,skc_id,sale_price,origin_price,href,style,material,length,stereotype,img_src
T恤/衬衫,短袖衬衫,宽松LOGO印花短袖衬衫,3GC2013000995,￥224,￥499,/p/3GC2013000995.shtml,Logo装饰一贯深受时尚设计者钟爱，秉承其耐看长青与时尚感，受到大众追捧青睐；Colourful缤纷色彩与多种字体交织成Logo印花，密集而规整制造出丰富层次，强烈视觉差令衣身保持鲜活玩味；宽松版型Cutting，线条处理利落称身，尽显潇洒随性；精选面料打造，柔韧细致，穿着舒适自在；个性时髦单品，与同系列休闲短裤搭配，或配入纯色休闲裤，利用繁简差异制造层次，再配入运动鞋，活泼调皮中带着潮感活力，回头率飙升,面料:聚酯纤维100%,适中,宽松,http://img1.ochirly.com.cn/wcsstore/TrendyCatalogAssetStore/images/trendy/trendiano/2018/b/3GC2013000995/3GC2013000995_m_1.jpg
T恤/衬衫,短袖衬衫,棉质宽松印花短袖衬衫,3GC2015580090,￥314,￥699,/p/3GC2015580090.shtml,细致的炭墨素描笔触，勾画写实人像印花，灰白色调渲染出淡淡神秘气氛，带着耐人寻味的黯然淡漠感；涂鸦风撞色英文Logo加入，色调差轻松点亮视线，鲜活灵动；宽松版型Cutting，线条处理利落称身，尽显潇洒自信；精选面料打造，含丰富棉成分，穿着舒适亲肤透气；时髦休闲单品，下装与纯色短裤或束脚哈伦裤搭配皆适宜，再配入板鞋或运动鞋，打造帅气型格造型,面料:棉96.9% 氨纶3.1%,适中,宽松,http://img1.ochirly.com.cn/wcsstore/TrendyCatalogAssetStore/images/trendy/trendiano/2018/b/3GC2015580090/3GC2015580090_m_1.jpg
T恤/衬衫,短袖衬衫,条纹纯棉宽松短袖衬衫,3GI2014240920,￥314,￥699,/p/3GI2014240920.shtml,经典精细竖条纹，以蓝白色调呈现，轻松释放清新文雅气息；前后幅亮色Slogan印花，点睛前卫个性气息，范儿加分；中长款宽松版型，提升休闲率性味道，更具时尚型格；纯棉面料打造，穿着舒适透气无负担；休闲又时髦，与短裤或九分裤等皆可轻松混搭，平添清新斯文气质，帅气吸睛,面料:棉100%,中长,宽松,http://img1.ochirly.com.cn/wcsstore/TrendyCatalogAssetStore/images/trendy/trendiano/2018/b/3GI2014240920/3GI2014240920_m_1.jpg
T恤/衬衫,短袖衬衫,中长宽松印花短袖衬衫,3GI2014490410,￥359,￥799,/p/3GI2014490410.shtml,运用热血漫画笔触，勾画栩栩如生的龙与珠图案，光怪陆离的色调变化渲染，让恍若穿越于光晕中的龙显得更神秘莫测；英文Logo的加入，巧妙注入率性摩登元素，展现年轻活力气息；中长款长度设计，配合宽松版型Cutting，尽显潇洒随性气质；精选面料打造，柔韧细致，穿着舒适；时髦休闲单品，单穿或作为外套混搭纯色打底衫，下装与简约风格休闲裤搭配，构筑繁简有度层次感造型,面料:聚酯纤维100%,中长,宽松,http://img1.ochirly.com.cn/wcsstore/TrendyCatalogAssetStore/images/trendy/trendiano/2018/b/3GI2014490410/3GI2014490410_m_1.jpg
T恤/衬衫,短袖衬衫,中长宽松印花短袖衬衫,3GI2014490510,￥359,￥799,/p/3GI2014490510.shtml,运用热血漫画笔触，勾画栩栩如生的龙与珠图案，光怪陆离的色调变化渲染，让恍若穿越于光晕中的龙显得更神秘莫测；英文Logo的加入，巧妙注入率性摩登元素，展现年轻活力气息；中长款长度设计，配合宽松版型Cutting，尽显潇洒随性气质；精选面料打造，柔韧细致，穿着舒适；时髦休闲单品，单穿或作为外套混搭纯色打底衫，下装与简约风格休闲裤搭配，构筑繁简有度层次感造型,面料:聚酯纤维100%,中长,宽松,http://img1.ochirly.com.cn/wcsstore/TrendyCatalogAssetStore/images/trendy/trendiano/2018/b/3GI2014490510/3GI2014490510_m_1.jpg
T恤/衬衫,短袖衬衫,棉质字母条纹短袖衬衫,3GC2012810090,￥314,￥699,/p/3GC2012810090.shtml,撞色字母衣领，及袖口条纹罗纹拼接，轻松把运动活力气息带入衬衫设计中，一改传统单调刻板印象，尤显青春帅气；整体廓形设计简约利落，凸显百搭实穿特性；主面料为纯棉质地，穿着舒适亲肤；单穿或内搭，与任意裤装混搭皆适宜；撞色搭配恤衫，下装配以百慕大短裤、板鞋，清爽又充满阳光活力气息，吸睛有范,面料:棉100%袖口罗纹:聚酯纤维85.5% 锦纶13.6% 氨纶0.9%领口罗纹:聚酯纤维95.7% 氨纶4.3%,适中,合体,http://img1.ochirly.com.cn/wcsstore/TrendyCatalogAssetStore/images/trendy/trendiano/2018/b/3GC2012810090/3GC2012810090_m_1.jpg
T恤/衬衫,短袖衬衫,棉质字母宽松短袖衬衫,3GI2014110006,￥314,￥699,/p/3GI2014110006.shtml,海魂条纹元素，以冲突感配色营造青春活力之感；oversize廓形剪裁，巧妙呼应款式风格，刻画率性潮人型格；背后大面积slogan，点睛不羁街头气息，范儿加分；主面料为纯棉质地，贴身穿着舒适亲肤透气；潮流又百搭，单穿或作为外套穿着皆可；简单搭配百慕大短裤、低帮鞋，演绎出时髦潮帅大男孩形象,主料:棉100%(绣花线除外)撞料:棉96.3% 氨纶3.7%,中长,宽松,http://img1.ochirly.com.cn/wcsstore/TrendyCatalogAssetStore/images/trendy/trendiano/2018/b/3GI2014110006/3GI2014110006_m_1.jpg
T恤/衬衫,短袖衬衫,棉质字母宽松短袖衬衫,3GI2014110910,￥314,￥699,/p/3GI2014110910.shtml,海魂条纹元素，以冲突感配色营造青春活力之感；oversize廓形剪裁，巧妙呼应款式风格，刻画率性潮人型格；背后大面积slogan，点睛不羁街头气息，范儿加分；主面料为纯棉质地，贴身穿着舒适亲肤透气；潮流又百搭，单穿或作为外套穿着皆可；简单搭配百慕大短裤、低帮鞋，演绎出时髦潮帅大男孩形象,主料:棉100%(绣花线除外)撞料:棉96.3% 氨纶3.7%,中长,宽松,http://img1.ochirly.com.cn/wcsstore/TrendyCatalogAssetStore/images/trendy/trendiano/2018/b/3GI2014110910/3GI2014110910_m_1.jpg
T恤/衬衫,短袖衬衫,宽松中长拼接短袖衬衫,3GI2014230000,￥314,￥699,/p/3GI2014230000.shtml,前幅大片印花薄纱拼接，告别传统剪裁，赋予休闲衬衣更多前卫潮流解读，倍添摩登新意；中长款宽松廓形，随性休闲巧妙碰撞个性印花，营造出别样时髦味道；含棉面料拼接轻薄材质，层次丰富，穿着舒适有范；时尚单品，与素色短裤尤为合拍，加入板鞋，上衣成为视觉聚焦点，打造年轻且cool印象，存在感升级,面料:棉69.9% 聚酯纤维30.1%撞料:聚酯纤维100%,中长,宽松,http://img1.ochirly.com.cn/wcsstore/TrendyCatalogAssetStore/images/trendy/trendiano/2018/b/3GI2014230000/3GI2014230000_m_1.jpg
T恤/衬衫,短袖衬衫,短袖衬衫宽松字母印花,3GI2014430090,￥359,￥799,/p/3GI2014430090.shtml,把街头涂鸦艺术搬上衬衫设计中，高饱和度色彩与随性字母混搭出别样火花，让人过目不忘，演绎出时髦摩登的都市现代感；oversize廓形剪裁，巧妙呼应款式风格，提升休闲轻松之感；特选缎纹布打造，手感顺滑，且拥有柔和光泽感，穿着舒适有型；与简约风下装相当速配，加入板鞋，塑造休闲帅气Style；亦可与宽松短裤、凉鞋混搭，清爽又chic的夏日潮人造型信手拈来,面料:聚酯纤维100%,适中,宽松,http://img1.ochirly.com.cn/wcsstore/TrendyCatalogAssetStore/images/trendy/trendiano/2018/b/3GI2014430090/3GI2014430090_m_1.jpg
T恤/衬衫,短袖衬衫,宽松中长拼接短袖衬衫,3GI2014230090,￥314,￥699,/p/3GI2014230090.shtml,前幅大片印花薄纱拼接，告别传统剪裁，赋予休闲衬衣更多前卫潮流解读，倍添摩登新意；中长款宽松廓形，随性休闲巧妙碰撞个性印花，营造出别样时髦味道；含棉面料拼接轻薄材质，层次丰富，穿着舒适有范；时尚单品，与素色短裤尤为合拍，加入板鞋，上衣成为视觉聚焦点，打造年轻且cool印象，存在感升级,面料:棉69.9% 聚酯纤维30.1%撞料:聚酯纤维100%,中长,宽松,http://img1.ochirly.com.cn/wcsstore/TrendyCatalogAssetStore/images/trendy/trendiano/2018/b/3GI2014230090/3GI2014230090_m_1.jpg
T恤/衬衫,短袖衬衫,纯棉字母连帽短袖衬衫,3GC1011150000,￥314,￥699,/p/3GC1011150000.shtml,以改良式连帽卫衣廓形，表达衬衫，一改传统干练印象，尤显休闲活力气息；后幅Slogan印花，成为本款亮点所在，轻松秀出专属年轻时尚姿态；特选纯棉面料打造，柔韧细洁，穿着舒适透气；与各式长裤、九分裤、短裤等皆可混搭，值得入手；碰撞吊裆哈伦裤、板鞋，酷帅有型；亦可与百慕大短裤、中途袜、休闲鞋，营造出运动活力Style，格外减龄,面料:棉100%,适中,合体,http://img1.ochirly.com.cn/wcsstore/TrendyCatalogAssetStore/images/trendy/trendiano/2018/a/3GC1011150000/3GC1011150000_m_1.jpg
T恤/衬衫,短袖衬衫,纯棉字母连帽短袖衬衫,3GC1011150090,￥314,￥699,/p/3GC1011150090.shtml,以改良式连帽卫衣廓形，表达衬衫，一改传统干练印象，尤显休闲活力气息；后幅Slogan印花，成为本款亮点所在，轻松秀出专属年轻时尚姿态；特选纯棉面料打造，柔韧细洁，穿着舒适透气；与各式长裤、九分裤、短裤等皆可混搭，值得入手；碰撞吊裆哈伦裤、板鞋，酷帅有型；亦可与百慕大短裤、中途袜、休闲鞋，营造出运动活力Style，格外减龄,面料:棉100%,适中,合体,http://img1.ochirly.com.cn/wcsstore/TrendyCatalogAssetStore/images/trendy/trendiano/2018/a/3GC1011150090/3GC1011150090_m_1.jpg
T恤/衬衫,短袖衬衫,刺绣拼接宽松套头衬衫,3GC1013450530,￥314,￥699,/p/3GC1013450530.shtml,Logo装饰在时尚界一贯大行其道，秉承其耐看长青的性质而深受大众追捧；本款运用精致刺绣工艺配以鲜明撞色，勾画细致Logo轻轻装点胸前与领后，吸睛而不过分花俏；后幅异材质布块拼接，配以相近色调，赋予衣身别样视觉层次效果；宽松版型设计，线条处理恰到好处，呼应休闲基调；精选面料打造，含少量亚麻成分，穿着舒适自在；百搭时髦上装，下装配入休闲裤或牛仔裤，加入板鞋，轻松演绎简约帅气造型,面料:聚酯纤维51% 亚麻49%撞料1:锦纶100%撞料2:聚酯纤维100%,适中,宽松,http://img1.ochirly.com.cn/wcsstore/TrendyCatalogAssetStore/images/trendy/trendiano/2018/a/3GC1013450530/3GC1013450530_m_1.jpg
T恤/衬衫,短袖衬衫,拼接纯色刺绣短袖衬衫,3GE1013460000,￥314,￥699,/p/3GE1013460000.shtml,Logo装饰在时尚界一贯大行其道，秉承其耐看长青的性质而深受大众追捧；运用精致刺绣工艺勾画同色英文小Logo，轻轻点缀衣身，低调而雅致；后幅异材质布块拼接，配以相同颜色降低喧嚣夺目感，赋予衣身别样视觉层次效果；精选面料打造，含少量亚麻成分，带着舒适透气的穿着体验；百搭时髦上装，下装配入纯色休闲裤，加入板鞋，轻松打造简约帅气造型,面料:莱赛尔85.7% 亚麻14.3%撞料:聚酯纤维100%罗纹:粘纤77.4% 锦纶20.8% 氨纶1.8%,适中,合体,http://img1.ochirly.com.cn/wcsstore/TrendyCatalogAssetStore/images/trendy/trendiano/2018/a/3GE1013460000/3GE1013460000_m_1.jpg
T恤/衬衫,短袖衬衫,刺绣拼接宽松套头衬衫,3GC1013450090,￥314,￥699,/p/3GC1013450090.shtml,Logo装饰在时尚界一贯大行其道，秉承其耐看长青的性质而深受大众追捧；本款运用精致刺绣工艺配以鲜明撞色，勾画细致Logo轻轻装点胸前与领后，吸睛而不过分花俏；后幅异材质布块拼接，配以相近色调，赋予衣身别样视觉层次效果；宽松版型设计，线条处理恰到好处，呼应休闲基调；精选面料打造，含少量亚麻成分，穿着舒适自在；百搭时髦上装，下装配入休闲裤或牛仔裤，加入板鞋，轻松演绎简约帅气造型,面料:聚酯纤维51% 亚麻49%撞料1:锦纶100%撞料2:聚酯纤维100%,适中,宽松,http://img1.ochirly.com.cn/wcsstore/TrendyCatalogAssetStore/images/trendy/trendiano/2018/a/3GC1013450090/3GC1013450090_m_1.jpg
卫衣/毛织,卫衣,动物纯棉圆领套头卫衣,3GI4044430090,￥899,￥899,/p/3GI4044430090.shtml,前襟里多彩的动物图案，由精致巧妙的刺绣工艺勾勒而成，呈现翱翔的姿势，实在惟妙维俏，立体生动，传达缤纷摩登的气息；配合下排的英文字母，画面和谐且富有看点，无疑捕获路人视线；圆领套头的设计显休闲随性，穿着也方便自在；加入纯棉的面料，手感柔软光滑，穿着感受更舒适暖和；搭配黑红色直筒裤，呼应上身色彩，大玩绚丽高街时尚，演绎活力充沛的潮男造型,面料:棉100%罗纹:棉98.5% 氨纶1.5%绣花章:聚酯纤维100%,适中,合体,http://img1.ochirly.com.cn/wcsstore/TrendyCatalogAssetStore/images/trendy/trendiano/2018/d/3GI4044430090/3GI4044430090_m_1.jpg
卫衣/毛织,卫衣,绒面宽松连帽开衫卫衣,3GC4320040090,￥1790,￥1790,/p/3GC4320040090.shtml,夹克衫造型的卫衣，结合了运动风与机车风，别具前卫时髦感；前襟的金属拉链设计，开衫更方便快捷，穿着自如；罗纹下摆与袖口，令衣衫造型更具立体感；整体表层添加了丝绒面料，由聚酯纤维打造，自带垂落感和光泽感，无疑传达了复古儒雅的气息，手感细腻柔滑，上身舒服温暖；搭配黑色高领毛衣，暗黑长裤，以ALL BLACK形象示人，大写的时髦有型,面料:聚酯纤维100%里料:聚酯纤维100%袋布:聚酯纤维100%罗纹:腈纶87.4% 聚酯纤维11.6% 氨纶1%,适中,宽松,http://img1.ochirly.com.cn/wcsstore/TrendyCatalogAssetStore/images/trendy/trendiano/2018/d/3GC4320040090/3GC4320040090_m_1.jpg
卫衣/毛织,卫衣,纯棉休闲套头连帽卫衣,3GC4040310090,￥629,￥899,/p/3GC4040310090.shtml,胸前的英文字母点缀，别具新意，点缀得尤为恰当，打破了沉闷感；连帽套头的设计，配合可调控的抽绳，使得穿着自如，方便快捷；纯棉的质地，具有轻盈保暖的特点，同时把舒适度和柔软度提升了一个台阶；罗纹下摆和袖口，彰显更立体的造型；下身搭配格纹长裤，尽显英伦时髦的个性；或是搭配纯色直筒裤装，呈现简约随性的运动风格,面料:棉100%帽里:棉100%罗纹:棉98.5% 氨纶1.5%,适中,合体,http://img1.ochirly.com.cn/wcsstore/TrendyCatalogAssetStore/images/trendy/trendiano/2018/d/3GC4040310090/3GC4040310090_m_1.jpg
卫衣/毛织,卫衣,纯棉休闲套头连帽卫衣,3GC4040310120,￥629,￥899,/p/3GC4040310120.shtml,胸前的英文字母点缀，别具新意，点缀得尤为恰当，打破了沉闷感；连帽套头的设计，配合可调控的抽绳，使得穿着自如，方便快捷；纯棉的质地，具有轻盈保暖的特点，同时把舒适度和柔软度提升了一个台阶；罗纹下摆和袖口，彰显更立体的造型；下身搭配格纹长裤，尽显英伦时髦的个性；或是搭配纯色直筒裤装，呈现简约随性的运动风格,面料:棉100%帽里:棉100%罗纹:棉98.5% 氨纶1.5%,适中,合体,http://img1.ochirly.com.cn/wcsstore/TrendyCatalogAssetStore/images/trendy/trendiano/2018/d/3GC4040310120/3GC4040310120_m_1.jpg
卫衣/毛织,卫衣,半拉链套头全棉卫衣,3GC4041260420,￥559,￥799,/p/3GC4041260420.shtml,前襟半拉链的设计，展现时髦前卫的风格，装点恰当，引人注目；半高领的设计，可谓相当贴心，既亲近脖子肌肤，舒适保暖，又拉长了身体比例，展现帅气硬朗的气概；套头的穿着方式，方便快捷；胸前的英文点缀，诠释不平凡的时尚态度；整体采用全棉的面料，质感柔软细腻，穿着温暖轻盈；搭配格子长裤，演绎英伦帅气造型；或是搭配黑色直筒裤，打造运动休闲的潮男形象,面料:棉100%罗纹:棉99% 氨纶1%,适中,合体,http://img1.ochirly.com.cn/wcsstore/TrendyCatalogAssetStore/images/trendy/trendiano/2018/d/3GC4041260420/3GC4041260420_m_1.jpg
卫衣/毛织,卫衣,撞色棉质圆领套头卫衣,3GC4043670090,￥489,￥699,/p/3GC4043670090.shtml,舍去繁琐的装点，圆领套头的穿着方式，简单直接，快捷方便，宣扬随性休闲的风格；收紧的罗纹袖口和下摆，给整体造型增添立体感；撞色的印花图案，以英文字母点缀，打破沉闷，相当醒目，让人印象深刻；采用棉质的面料，舒滑柔软，保暖舒适；搭配直筒格子长裤，展现大方自信的率性男儿,面料:棉73.5% 再生纤维素纤维26.5%罗纹:棉97.9% 氨纶2.1%,适中,合体,http://img1.ochirly.com.cn/wcsstore/TrendyCatalogAssetStore/images/trendy/trendiano/2018/d/3GC4043670090/3GC4043670090_m_1.jpg
卫衣/毛织,卫衣,休闲纯色连帽套头卫衣,3GE4041570090,￥489,￥699,/p/3GE4041570090.shtml,别具一格的线条剪裁勾勒了硬朗的廓形，于纯色的基调以细节展现时尚；左袖口的金色拉链是衣衫亮点所在，区别于以往的竖向拉链设计，设计师此次横向安排位置，提升了时尚辨识度和潮流感；套头连帽造型颇具街头和运动气息；选用轻薄透气的面料，尤显舒滑的质感；下身搭配连帽直筒裤，轻松演绎潮流运动的街头造型,面料:聚酯纤维70.9% 粘纤24.4% 氨纶4.7%,适中,合体,http://img1.ochirly.com.cn/wcsstore/TrendyCatalogAssetStore/images/trendy/trendiano/2018/d/3GE4041570090/3GE4041570090_m_1.jpg
卫衣/毛织,卫衣,人像棉质连帽休闲卫衣,3GI4042560410,￥999,￥999,/p/3GI4042560410.shtml,于前襟油画图案，佩戴神秘面纱的女子，瞬间夺人眼球，具有时髦潮流感，以及强烈的视觉冲击感；后幅下摆处的小英文字母，趣味不凡，令人耳目一新；考究的线条剪裁，勾勒了挺括的造型，配合连帽设计，传达运动休闲感；采用棉质的面料，舒适柔软，暖和亲肤，厚薄适中；搭配大裤袋束脚长裤，演绎活力充沛的街头潮男,面料:棉100%撞料:聚酯纤维100%罗纹:棉98.2% 氨纶1.8%,适中,合体,http://img1.ochirly.com.cn/wcsstore/TrendyCatalogAssetStore/images/trendy/trendiano/2018/d/3GI4042560410/3GI4042560410_m_1.jpg
卫衣/毛织,卫衣,人像棉质连帽套头卫衣,3GC4040260000,￥489,￥699,/p/3GC4040260000.shtml,前幅的数码人像富有涵义，没有显现眼睛，半露脸庞彰显时尚个性，情感的诉求更丰富，配以简单的字母，神秘莫测更耐人寻味，成为吸睛亮点；连帽套头的造型随性休闲，利落洒脱，穿着自如；采用棉质与涤纶的面料，缔造出细腻柔滑的手感，以及舒适保暖的穿着效果；可搭配带有格纹元素长裤或衬衫，内里穿上呼应外在色调的高领衫，打造活力个性的帅气造型,面料:棉52.8% 聚酯纤维44.2% 氨纶3.0%【绣花线除外】罗纹:棉99.0% 氨纶1.0%,适中,合体,http://img1.ochirly.com.cn/wcsstore/TrendyCatalogAssetStore/images/trendy/trendiano/2018/d/3GC4040260000/3GC4040260000_m_1.jpg
卫衣/毛织,卫衣,人像棉质连帽套头卫衣,3GC4040260090,￥489,￥699,/p/3GC4040260090.shtml,前幅的数码人像富有涵义，没有显现眼睛，半露脸庞彰显时尚个性，情感的诉求更丰富，配以简单的字母，神秘莫测更耐人寻味，成为吸睛亮点；连帽套头的造型随性休闲，利落洒脱，穿着自如；采用棉质与涤纶的面料，缔造出细腻柔滑的手感，以及舒适保暖的穿着效果；可搭配带有格纹元素长裤或衬衫，内里穿上呼应外在色调的高领衫，打造活力个性的帅气造型,面料:棉52.8% 聚酯纤维44.2% 氨纶3.0%【绣花线除外】罗纹:棉99.0% 氨纶1.0%,适中,合体,http://img1.ochirly.com.cn/wcsstore/TrendyCatalogAssetStore/images/trendy/trendiano/2018/d/3GC4040260090/3GC4040260090_m_1.jpg
卫衣/毛织,卫衣,半拉链套头纯棉卫衣,3GC4041360120,￥559,￥799,/p/3GC4041360120.shtml,考究的剪裁工艺，打造挺立的衣衫廓型，呈现利落洒脱的风格；半拉链的套头方式，简单直接，穿着自如，点缀得恰当好处，时尚感升级；半高领的设计，可谓别具新意，拉长身体比例；前幅中的英文拼接，与整体基调碰撞，鲜明的对比，强烈的视觉传达体验，透露着时髦感；纯棉质地舒适柔软，温暖亲肤；下身搭配各式裤装，皆潮流个性,面料:棉100%罗纹:棉98.6% 氨纶1.4%,适中,合体,http://img1.ochirly.com.cn/wcsstore/TrendyCatalogAssetStore/images/trendy/trendiano/2018/d/3GC4041360120/3GC4041360120_m_1.jpg
卫衣/毛织,卫衣,半拉链套头纯棉卫衣,3GC4041360600,￥559,￥799,/p/3GC4041360600.shtml,考究的剪裁工艺，打造挺立的衣衫廓型，呈现利落洒脱的风格；半拉链的套头方式，简单直接，穿着自如，点缀得恰当好处，时尚感升级；半高领的设计，可谓别具新意，拉长身体比例；前幅中的英文拼接，与整体基调碰撞，鲜明的对比，强烈的视觉传达体验，透露着时髦感；纯棉质地舒适柔软，温暖亲肤；下身搭配各式裤装，皆潮流个性,面料:棉100%罗纹:棉98.6% 氨纶1.4%,适中,合体,http://img1.ochirly.com.cn/wcsstore/TrendyCatalogAssetStore/images/trendy/trendiano/2018/d/3GC4041360600/3GC4041360600_m_1.jpg
卫衣/毛织,卫衣,撞色棉质圆领套头卫衣,3GC4043670890,￥489,￥699,/p/3GC4043670890.shtml,舍去繁琐的装点，圆领套头的穿着方式，简单直接，快捷方便，宣扬随性休闲的风格；收紧的罗纹袖口和下摆，给整体造型增添立体感；撞色的印花图案，以英文字母点缀，打破沉闷，相当醒目，让人印象深刻；采用棉质的面料，舒滑柔软，保暖舒适；搭配直筒格子长裤，展现大方自信的率性男儿,面料:棉73.5% 再生纤维素纤维26.5%罗纹:棉97.9% 氨纶2.1%,适中,合体,http://img1.ochirly.com.cn/wcsstore/TrendyCatalogAssetStore/images/trendy/trendiano/2018/d/3GC4043670890/3GC4043670890_m_1.jpg
卫衣/毛织,卫衣,纯色圆领纯棉套头卫衣,3GC4040950090,￥489,￥699,/p/3GC4040950090.shtml,利用考究的剪裁技巧，勾画了细致又精巧的衣衫图案，融于整体的基调，却富有个性和辨识度；纯粹的配色质朴简约，时尚感依然在线；圆领套头设计随性大方，利落干练，穿着方便；罗纹的袖口和下摆，打造出更为立体的造型；采用纯棉的面料，质感舒滑柔软，上身感受舒适保暖；搭配各式裤装，皆呈现潮流时髦的造型，捕获路人视线,面料:棉100%罗纹:棉98.5% 氨纶1.5%,适中,合体,http://img1.ochirly.com.cn/wcsstore/TrendyCatalogAssetStore/images/trendy/trendiano/2018/d/3GC4040950090/3GC4040950090_m_1.jpg
卫衣/毛织,卫衣,纯色圆领纯棉套头卫衣,3GC4040950120,￥489,￥699,/p/3GC4040950120.shtml,利用考究的剪裁技巧，勾画了细致又精巧的衣衫图案，融于整体的基调，却富有个性和辨识度；纯粹的配色质朴简约，时尚感依然在线；圆领套头设计随性大方，利落干练，穿着方便；罗纹的袖口和下摆，打造出更为立体的造型；采用纯棉的面料，质感舒滑柔软，上身感受舒适保暖；搭配各式裤装，皆呈现潮流时髦的造型，捕获路人视线,面料:棉100%罗纹:棉98.5% 氨纶1.5%,适中,合体,http://img1.ochirly.com.cn/wcsstore/TrendyCatalogAssetStore/images/trendy/trendiano/2018/d/3GC4040950120/3GC4040950120_m_1.jpg
卫衣/毛织,卫衣,纯色圆领纯棉套头卫衣,3GC4040950601,￥489,￥699,/p/3GC4040950601.shtml,利用考究的剪裁技巧，勾画了细致又精巧的衣衫图案，融于整体的基调，却富有个性和辨识度；纯粹的配色质朴简约，时尚感依然在线；圆领套头设计随性大方，利落干练，穿着方便；罗纹的袖口和下摆，打造出更为立体的造型；采用纯棉的面料，质感舒滑柔软，上身感受舒适保暖；搭配各式裤装，皆呈现潮流时髦的造型，捕获路人视线,面料:棉100%罗纹:棉98.5% 氨纶1.5%,适中,合体,http://img1.ochirly.com.cn/wcsstore/TrendyCatalogAssetStore/images/trendy/trendiano/2018/d/3GC4040950601/3GC4040950601_m_1.jpg
卫衣/毛织,卫衣,半拉链套头全棉卫衣,3GC4041260090,￥559,￥799,/p/3GC4041260090.shtml,前襟半拉链的设计，展现时髦前卫的风格，装点恰当，引人注目；半高领的设计，可谓相当贴心，既亲近脖子肌肤，舒适保暖，又拉长了身体比例，展现帅气硬朗的气概；套头的穿着方式，方便快捷；胸前的英文点缀，诠释不平凡的时尚态度；整体采用全棉的面料，质感柔软细腻，穿着温暖轻盈；搭配格子长裤，演绎英伦帅气造型；或是搭配黑色直筒裤，打造运动休闲的潮男形象,面料:棉100%罗纹:棉99% 氨纶1%,适中,合体,http://img1.ochirly.com.cn/wcsstore/TrendyCatalogAssetStore/images/trendy/trendiano/2018/d/3GC4041260090/3GC4041260090_m_1.jpg
卫衣/毛织,卫衣,半拉链套头全棉卫衣,3GC4041260540,￥559,￥799,/p/3GC4041260540.shtml,前襟半拉链的设计，展现时髦前卫的风格，装点恰当，引人注目；半高领的设计，可谓相当贴心，既亲近脖子肌肤，舒适保暖，又拉长了身体比例，展现帅气硬朗的气概；套头的穿着方式，方便快捷；胸前的英文点缀，诠释不平凡的时尚态度；整体采用全棉的面料，质感柔软细腻，穿着温暖轻盈；搭配格子长裤，演绎英伦帅气造型；或是搭配黑色直筒裤，打造运动休闲的潮男形象,面料:棉100%罗纹:棉99% 氨纶1%,适中,合体,http://img1.ochirly.com.cn/wcsstore/TrendyCatalogAssetStore/images/trendy/trendiano/2018/d/3GC4041260540/3GC4041260540_m_1.jpg
卫衣/毛织,卫衣,人像棉质连帽休闲卫衣,3GI4042560090,￥999,￥999,/p/3GI4042560090.shtml,于前襟油画图案，佩戴神秘面纱的女子，瞬间夺人眼球，具有时髦潮流感，以及强烈的视觉冲击感；后幅下摆处的小英文字母，趣味不凡，令人耳目一新；考究的线条剪裁，勾勒了挺括的造型，配合连帽设计，传达运动休闲感；采用棉质的面料，舒适柔软，暖和亲肤，厚薄适中；搭配大裤袋束脚长裤，演绎活力充沛的街头潮男,面料:棉100%撞料:聚酯纤维100%罗纹:棉98.2% 氨纶1.8%,适中,合体,http://img1.ochirly.com.cn/wcsstore/TrendyCatalogAssetStore/images/trendy/trendiano/2018/d/3GI4042560090/3GI4042560090_m_1.jpg
卫衣/毛织,卫衣,人像棉质连帽休闲卫衣,3GI4042560130,￥999,￥999,/p/3GI4042560130.shtml,于前襟油画图案，佩戴神秘面纱的女子，瞬间夺人眼球，具有时髦潮流感，以及强烈的视觉冲击感；后幅下摆处的小英文字母，趣味不凡，令人耳目一新；考究的线条剪裁，勾勒了挺括的造型，配合连帽设计，传达运动休闲感；采用棉质的面料，舒适柔软，暖和亲肤，厚薄适中；搭配大裤袋束脚长裤，演绎活力充沛的街头潮男,面料:棉100%撞料:聚酯纤维100%罗纹:棉98.2% 氨纶1.8%,适中,合体,http://img1.ochirly.com.cn/wcsstore/TrendyCatalogAssetStore/images/trendy/trendiano/2018/d/3GI4042560130/3GI4042560130_m_1.jpg
卫衣/毛织,卫衣,人像纯棉圆领套头卫衣,3GC4044340010,￥349,￥499,/p/3GC4044340010.shtml,细腻逼真的数码人像，以纯粹的黑白色调传达，宣扬时尚前卫的态度；画面配以简单英文点缀，更有趣味性和简约时髦感；前襟也增添小字母刺绣，立体有型，打破沉闷的中性基调，充满看点；圆领套头的穿着方式，随性休闲；沿用纯棉的质地打造，光滑柔软，营造舒适暖和的穿着感受；内里搭配撞色连帽衫，下身穿上束脚长裤，和黑绿绑带运动鞋；再配以小型斜挎包；打造时髦帅气的造型，捕获路人视线,面料:棉100%(绣花线除外)罗纹:棉97.4% 氨纶2.6%,适中,合体,http://img1.ochirly.com.cn/wcsstore/TrendyCatalogAssetStore/images/trendy/trendiano/2018/d/3GC4044340010/3GC4044340010_m_1.jpg
